AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_nanbool,AssetsCurrent,AssetsCurrent_nanbool,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsAtCarryingValue_nanbool,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsPeriodIncreaseDecrease_nanbool,CommonStockParOrStatedValuePerShare,CommonStockParOrStatedValuePerShare_nanbool,CommonStockSharesAuthorized,CommonStockSharesAuthorized_nanbool,CommonStockSharesIssued,CommonStockSharesIssued_nanbool,CommonStockSharesOutstanding,CommonStockSharesOutstanding_nanbool,CommonStockValue,CommonStockValue_nanbool,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowance_nanbool,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit_nanbool,InterestExpense,InterestExpense_nanbool,InterestPaid,InterestPaid_nanbool,Liabilities,Liabilities_nanbool,LiabilitiesAndStockholdersEquity,LiabilitiesAndStockholdersEquity_nanbool,LiabilitiesCurrent,LiabilitiesCurrent_nanbool,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivities_nanbool,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivities_nanbool,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivities_nanbool,NetIncomeLoss,NetIncomeLoss_nanbool,OperatingIncomeLoss,OperatingIncomeLoss_nanbool,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment_nanbool,PreferredStockSharesAuthorized,PreferredStockSharesAuthorized_nanbool,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentGross_nanbool,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentNet_nanbool,RetainedEarningsAccumulatedDeficit,RetainedEarningsAccumulatedDeficit_nanbool,ShareBasedCompensation,ShareBasedCompensation_nanbool,StockholdersEquity,StockholdersEquity_nanbool,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesOutstandingBasic_nanbool,Targets(Assets)
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,3922.0,0,-164.0,0,0.0,0,500000000.0,0,7000000.0,0,7000000.0,0,700.0,0,63531.0,0,0.0,1,9909.0,0,0.0,1,174052.0,0,4196.0,0,0.0,1,20000.0,0,0.0,1,-20164.0,0,-33377.0,0,-23468.0,0,0.0,1,0.0,1,0.0,1,0.0,1,186856.0,0,0.0,1,-169856.0,0,0.0,1,0.0
83205.0,0,4018240.0,0,414123.0,0,403701.0,0,0.001,0,1000000000.0,0,14016252.0,0,14016252.0,0,14016.0,0,2830191.0,0,0.0,0,4193187.0,0,0.0,0,0.0,1,6721216.0,0,4761046.0,0,1465000.0,0,-652015.0,0,-409284.0,0,-24872328.0,0,311072.0,0,80326.0,0,5000000.0,0,167413.0,0,84208.0,0,-40819435.0,0,424628.0,0,1960170.0,0,11589412.0,0,0.0
496368000.0,0,500548000.0,0,48384000.0,0,9630000.0,0,0.01,0,100000000.0,0,82322876.0,0,79649946.0,0,823000.0,0,73696000.0,0,9704000.0,0,31998000.0,0,0.0,1,0.0,1,2067836000.0,0,378644000.0,0,871644000.0,0,-967739000.0,0,108645000.0,0,-169678000.0,0,0.0,1,131609000.0,0,5000000.0,0,1620991000.0,0,1124623000.0,0,170358000.0,0,6775000.0,0,369713000.0,0,78600000.0,0,1.0
360191000.0,0,1489854000.0,0,276261000.0,0,0.0,1,0.01,0,100000000.0,0,50771000.0,0,50771000.0,0,508000.0,0,0.0,1,171467000.0,0,15898000.0,0,15924000.0,0,0.0,1,2207552000.0,0,446829000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,566536000.0,0,94763000.0,0,1000000.0,0,705797000.0,0,345606000.0,0,822093000.0,0,18823000.0,0,977860000.0,0,52882000.0,0,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
5871.0,0,48100.0,0,19026.0,0,-30875.0,0,0.001,0,70000000.0,0,36271148.0,0,36271148.0,0,36271.0,0,386886.0,0,0.0,1,608973.0,0,0.0,1,0.0,1,81324.0,0,2475594.0,0,-208599.0,0,-31604.0,0,209328.0,0,-2222129.0,0,-876743.0,0,0.0,1,5000000.0,0,0.0,1,30224.0,0,-7434650.0,0,0.0,1,-3841580.0,0,32487859.0,0,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,19337695.0,0,18545702.0,0,0.0,1,0.0,0,125000000.0,0,18439482.0,0,18439482.0,0,1844.0,0,29549813.0,0,0.0,1,0.0,1,15233.0,0,16950945.0,0,68450540.0,0,3509491.0,0,0.0,1,0.0,1,0.0,1,0.0,1,-54870431.0,0,45609.0,0,100000000.0,0,0.0,1,43446.0,0,-74731230.0,0,17966611.0,0,51499595.0,0,0.0,1,0.0
655000.0,0,730000.0,0,208000.0,0,-1536000.0,0,0.0,0,9000000000.0,0,5554695123.0,0,5554695123.0,0,555000.0,0,20420000.0,0,0.0,0,1823000.0,0,33000.0,0,2706000.0,0,1869000.0,0,2697000.0,0,0.0,1,0.0,1,0.0,1,-2584000.0,0,-2743000.0,0,26000.0,0,20000000.0,0,1573000.0,0,919000.0,0,-126016000.0,0,89000.0,0,-837000.0,0,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,2453400000.0,0,344500000.0,0,156400000.0,0,0.01,0,1000000000.0,0,172200000.0,0,172200000.0,0,1700000.0,0,0.0,0,142800000.0,0,0.0,1,0.0,1,0.0,1,6099900000.0,0,1468000000.0,0,-112000000.0,0,-164800000.0,0,435000000.0,0,244900000.0,0,673000000.0,0,0.0,1,100000000.0,0,309700000.0,0,137200000.0,0,-1760500000.0,0,0.0,1,936500000.0,0,170600000.0,0,0.0
0.0,1,161878.0,0,150530.0,0,116508.0,0,0.0,0,250000000.0,0,152329067.0,0,152329067.0,0,1524.0,0,0.0,1,0.0,1,1644.0,0,0.0,1,1844582.0,0,434290.0,0,0.0,1,702940.0,0,0.0,0,-586432.0,0,-1489472.0,0,-1555019.0,0,0.0,0,100000000.0,0,0.0,1,22262.0,0,0.0,1,355097.0,0,-1410292.0,0,0.0,1,0.0
13728000.0,0,409138000.0,0,182170000.0,0,0.0,1,0.001,0,80000000.0,0,41883843.0,0,41883843.0,0,42000.0,0,5497000.0,0,10337000.0,0,9288000.0,0,4522000.0,0,0.0,1,1080679000.0,0,114383000.0,0,0.0,1,0.0,1,0.0,1,17672000.0,0,36391000.0,0,5084000.0,0,0.0,1,59818000.0,0,46090000.0,0,-220410000.0,0,29437000.0,0,540255000.0,0,41150000.0,0,0.0
2044000.0,0,0.0,1,21166000.0,0,7533000.0,0,0.01,0,40000000.0,0,2109606.0,0,2109606.0,0,25000.0,0,110000.0,0,1661000.0,0,2481000.0,0,2459000.0,0,326447000.0,0,369833000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,3355000.0,0,0.0,1,2117000.0,0,10000000.0,0,12232000.0,0,10188000.0,0,11664000.0,0,178000.0,0,43386000.0,0,1978232.0,0,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
279435000.0,0,129896000.0,0,34918000.0,0,8509000.0,0,0.04,0,112500000.0,0,21845000.0,0,21845000.0,0,874000.0,0,796000.0,0,-3060000.0,0,28228000.0,0,26096000.0,0,355122000.0,0,483613000.0,0,50782000.0,0,-6288000.0,0,-32447000.0,0,47244000.0,0,-8321000.0,0,16838000.0,0,37877000.0,0,0.0,1,602098000.0,0,322663000.0,0,-81689000.0,0,3264000.0,0,113889000.0,0,21749000.0,0,1.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
1703000.0,0,1302000.0,0,235000.0,0,-121000.0,0,0.01,0,40000000.0,0,15916308.0,0,13792421.0,0,159000.0,0,44845000.0,0,0.0,0,336000.0,0,0.0,1,2309000.0,0,3590000.0,0,1347000.0,0,2302000.0,0,249000.0,0,-2672000.0,0,-893000.0,0,-3475000.0,0,21000.0,0,3000000.0,0,1741000.0,0,38000.0,0,-17641000.0,0,432000.0,0,17092000.0,0,0.0,1,0.0
201684000.0,0,198990000.0,0,8343000.0,0,-333000.0,0,0.0,0,230000000.0,0,176566000.0,0,176194000.0,0,0.0,1,143062000.0,0,2159000.0,0,0.0,1,33250000.0,0,409905000.0,0,294389000.0,0,162274000.0,0,15552000.0,0,-9583000.0,0,-5212000.0,0,-68817000.0,0,-27583000.0,0,9818000.0,0,1000000.0,0,251001000.0,0,49317000.0,0,-325241000.0,0,4317000.0,0,-115516000.0,0,0.0,1,0.0
-10285575.0,0,34838316.0,0,604234.0,0,321747.0,0,0.001,0,95000000.0,0,14351398.0,0,14351398.0,0,14352.0,0,0.0,1,-1340682.0,0,0.0,1,1413943.0,0,42405323.0,0,52883540.0,0,30405121.0,0,0.0,1,-3273143.0,0,4195459.0,0,4640450.0,0,4662075.0,0,-3255643.0,0,5000000.0,0,22286703.0,0,12001128.0,0,-26626634.0,0,0.0,1,10478217.0,0,14180963.0,0,0.0
6811000.0,0,118874000.0,0,101006000.0,0,-2344000.0,0,0.0,0,200000000.0,0,25085000.0,0,25085000.0,0,4000.0,0,34685000.0,0,384000.0,0,0.0,1,0.0,1,40167000.0,0,129131000.0,0,36504000.0,0,0.0,1,0.0,1,0.0,1,-20881000.0,0,-20393000.0,0,1835000.0,0,5000000.0,0,13700000.0,0,6889000.0,0,-82996000.0,0,9976000.0,0,88964000.0,0,0.0,1,1.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
406450000.0,0,4122100000.0,0,460887000.0,0,-342202000.0,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,1,43671000.0,0,46525000.0,0,0.0,1,0.0,1,2096438000.0,0,5427257000.0,0,882785000.0,0,1388485000.0,0,-2293271000.0,0,568951000.0,0,-15747000.0,0,36135000.0,0,547633000.0,0,100000000.0,0,1147359000.0,0,740909000.0,0,39872000.0,0,319133000.0,0,3325392000.0,0,122800000.0,0,0.0
403000.0,0,106767000.0,0,85038000.0,0,0.0,1,0.001,0,120000000.0,0,20352876.0,0,20343325.0,0,20000.0,0,34208000.0,0,0.0,0,270000.0,0,0.0,1,9790000.0,0,143344000.0,0,5491000.0,0,0.0,1,0.0,1,0.0,1,-36375000.0,0,-36224000.0,0,873000.0,0,5000000.0,0,1183000.0,0,780000.0,0,-104438000.0,0,3679000.0,0,133554000.0,0,0.0,1,0.0
122287000.0,0,201917000.0,0,67781000.0,0,11105000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,358400000.0,0,34814000.0,0,79810000.0,0,68536000.0,0,1167147000.0,0,1398555000.0,0,62553000.0,0,-27715000.0,0,-15100000.0,0,53920000.0,0,-62670000.0,0,77165000.0,0,5537000.0,0,1000000.0,0,153264000.0,0,30977000.0,0,-987672000.0,0,1594000.0,0,18898000.0,0,0.0,1,1.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,556100000.0,0,931600000.0,0,301400000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,2570343.0,0,1369778.0,0,-1424276.0,0,0.001,0,600000000.0,0,172592292.0,0,166112792.0,0,172592.0,0,0.0,1,8226.0,0,633.0,0,0.0,1,1652646.0,0,15341242.0,0,1312297.0,0,-551018.0,0,5308611.0,0,-6181869.0,0,-6562089.0,0,0.0,1,14195.0,0,0.0,1,0.0,1,83254.0,0,-64606924.0,0,94955.0,0,13688596.0,0,170134834.0,0,0.0
0.0,1,333500.0,0,0.0,1,-5600.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,2934300.0,0,123100.0,0,0.0,1,0.0,1,0.0,1,-3303900.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0
0.0,1,1352775.0,0,204227.0,0,0.0,1,0.0,1,80000000.0,0,8060388.0,0,8060388.0,0,0.0,1,0.0,1,121216.0,0,200.0,0,200.0,0,0.0,1,2516429.0,0,360761.0,0,80000.0,0,-66524.0,0,-392025.0,0,0.0,1,-341362.0,0,66524.0,0,496000000.0,0,0.0,1,496869.0,0,-2421958.0,0,-527.0,0,2155668.0,0,8060388.0,0,0.0
29800000.0,0,823043000.0,0,319929000.0,0,218519000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,52887000.0,0,0.0,1,1853000.0,0,276487000.0,0,917691000.0,0,258769000.0,0,255501000.0,0,-133904000.0,0,96922000.0,0,128088000.0,0,187035000.0,0,27498000.0,0,5000000.0,0,71356000.0,0,41556000.0,0,108204000.0,0,71399000.0,0,641204000.0,0,104453000.0,0,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.01,0,350000000.0,0,170260273.0,0,170260273.0,0,0.0,1,0.0,1,4499000.0,0,239824000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,219150000.0,0,375143000.0,0,0.0,1,15000000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0
54023000.0,0,15425000.0,0,8662000.0,0,-86000.0,0,0.01,0,10000000.0,0,4733000.0,0,3377000.0,0,47000.0,0,532000.0,0,1775000.0,0,201000.0,0,201000.0,0,26471000.0,0,65363000.0,0,16728000.0,0,-5299000.0,0,-6692000.0,0,11905000.0,0,4915000.0,0,7628000.0,0,3598000.0,0,0.0,1,83042000.0,0,29019000.0,0,24554000.0,0,349000.0,0,36548000.0,0,3296000.0,0,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
1020800000.0,0,2052300000.0,0,125600000.0,0,-27900000.0,0,0.0,1,300000000.0,0,0.0,1,0.0,1,0.0,1,4200000.0,0,178100000.0,0,0.0,1,92300000.0,0,9795700000.0,0,16882600000.0,0,1022600000.0,0,0.0,1,0.0,1,0.0,1,344900000.0,0,772000000.0,0,247700000.0,0,6000000.0,0,2699100000.0,0,1678300000.0,0,1159200000.0,0,23500000.0,0,7086900000.0,0,0.0,1,1.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
12933.0,0,2655613.0,0,2414757.0,0,1925591.0,0,0.0,0,650000000.0,0,7572703.0,0,7533817.0,0,753.0,0,13229000.0,0,0.0,0,891596.0,0,0.0,0,971398.0,0,3540509.0,0,971398.0,0,0.0,1,0.0,1,0.0,1,-7288482.0,0,-5727329.0,0,4169.0,0,0.0,1,19861.0,0,6928.0,0,-52042615.0,0,1492341.0,0,2569111.0,0,0.0,1,0.0
0.0,1,0.0,1,3287000.0,0,-8025000.0,0,0.01,0,60000000.0,0,37485902.0,0,37485902.0,0,375000.0,0,0.0,1,133000.0,0,26372000.0,0,22172000.0,0,933027000.0,0,1982960000.0,0,0.0,1,406148000.0,0,-540316000.0,0,126143000.0,0,101609000.0,0,103052000.0,0,533171000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1039925000.0,0,33375966.0,0,0.0
3528000.0,0,42519000.0,0,1807000.0,0,1247000.0,0,0.01,0,40000000.0,0,12030302.0,0,0.0,1,120000.0,0,824000.0,0,3442000.0,0,37000.0,0,0.0,1,0.0,1,49946000.0,0,10374000.0,0,-3263000.0,0,-256000.0,0,4766000.0,0,5718000.0,0,9220000.0,0,256000.0,0,0.0,1,4056000.0,0,528000.0,0,-719000.0,0,862000.0,0,39572000.0,0,10047000.0,0,0.0
52730000.0,0,580690000.0,0,284862000.0,0,-21454000.0,0,0.001,0,220000000.0,0,112233000.0,0,0.0,1,112000.0,0,0.0,0,5441000.0,0,1227000.0,0,0.0,1,222973000.0,0,1525970000.0,0,148491000.0,0,0.0,1,0.0,1,0.0,1,11637000.0,0,26315000.0,0,22727000.0,0,5000000.0,0,134611000.0,0,81881000.0,0,72124000.0,0,32793000.0,0,1292918000.0,0,108023000.0,0,1.0
658600000.0,0,1858600000.0,0,132900000.0,0,-84700000.0,0,1.0,0,250000000.0,0,67383127.0,0,0.0,1,67400000.0,0,34800000.0,0,199500000.0,0,52900000.0,0,52800000.0,0,2084800000.0,0,4310100000.0,0,718700000.0,0,0.0,1,0.0,1,0.0,1,421900000.0,0,684700000.0,0,0.0,1,15000000.0,0,1063100000.0,0,404500000.0,0,2637200000.0,0,38100000.0,0,2207800000.0,0,58100000.0,0,0.0
262913000.0,0,1907313000.0,0,218403000.0,0,141433000.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,96346000.0,0,2413374000.0,0,4043890000.0,0,1478009000.0,0,68494000.0,0,-422749000.0,0,495688000.0,0,0.0,1,115149000.0,0,470460000.0,0,0.0,1,2068973000.0,0,1806060000.0,0,513292000.0,0,6095000.0,0,0.0,1,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,1688324000.0,0,260149000.0,0,-20591000.0,0,0.001,0,1000000000.0,0,294674000.0,0,294674000.0,0,295000.0,0,15167000.0,0,23983000.0,0,28332000.0,0,5027000.0,0,0.0,1,5512007000.0,0,1590109000.0,0,0.0,1,0.0,1,0.0,1,251723000.0,0,302311000.0,0,165417000.0,0,5000000.0,0,0.0,1,367779000.0,0,3155264000.0,0,169287000.0,0,2173645000.0,0,169879000.0,0,1.0
0.0,1,18765.0,0,1888.0,0,-5000.0,0,0.0,1,500000000.0,0,13572568.0,0,13572568.0,0,38755638.0,0,10180000.0,0,0.0,1,0.0,1,11.0,0,0.0,1,18765.0,0,1203156.0,0,0.0,1,0.0,1,-5000.0,0,260314.0,0,-227645.0,0,0.0,1,250000000.0,0,0.0,1,0.0,1,-39940029.0,0,0.0,1,-1184391.0,0,0.0,1,0.0
0.0,1,27717.0,0,27717.0,0,-215691.0,0,0.001,0,50000000.0,0,32923480.0,0,32923480.0,0,32923.0,0,-631927.0,0,0.0,1,0.0,1,0.0,1,0.0,1,2591402.0,0,109859.0,0,207617.0,0,0.0,1,-467469.0,0,-537469.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,-70000.0,0,2481543.0,0,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
343923000.0,0,1637864000.0,0,425849000.0,0,140089000.0,0,0.01,0,200000000.0,0,132349534.0,0,96274395.0,0,1323000.0,0,1818000.0,0,156175000.0,0,0.0,1,18445000.0,0,1495543000.0,0,3303841000.0,0,738802000.0,0,0.0,1,0.0,1,0.0,1,351680000.0,0,527109000.0,0,47662000.0,0,1000000.0,0,683034000.0,0,339111000.0,0,1909136000.0,0,26134000.0,0,1807242000.0,0,95781000.0,0,1.0
10556028.0,0,34292421.0,0,1012743.0,0,33461.0,0,0.001,0,75000000.0,0,11044328.0,0,11044328.0,0,11044.0,0,6541677.0,0,501262.0,0,783560.0,0,424789.0,0,15629644.0,0,59184497.0,0,0.0,1,0.0,1,0.0,1,0.0,1,-16937848.0,0,-15806951.0,0,0.0,1,10000000.0,0,27576155.0,0,0.0,1,15325116.0,0,2375.0,0,43524134.0,0,10974596.0,0,0.0
0.0,1,0.0,1,40641000.0,0,20545000.0,0,0.01,0,450000000.0,0,46900442.0,0,46900442.0,0,469000.0,0,0.0,1,0.0,1,26541000.0,0,18132000.0,0,990078000.0,0,1845147000.0,0,0.0,1,840196000.0,0,-886688000.0,0,67037000.0,0,82739000.0,0,0.0,1,0.0,1,50000000.0,0,0.0,1,0.0,1,-10485000.0,0,698000.0,0,855069000.0,0,43464255.0,0,0.0
-522869.0,0,3943413.0,0,137637.0,0,82244.0,0,0.01,0,25000000.0,0,7982704.0,0,7982704.0,0,79827.0,0,-18399373.0,0,7080.0,0,0.0,1,77225.0,0,1851948.0,0,4010555.0,0,1851948.0,0,522267.0,0,-25165.0,0,-411237.0,0,122486.0,0,-139553.0,0,25165.0,0,0.0,1,590011.0,0,67142.0,0,-32113286.0,0,14287.0,0,2158607.0,0,7982704.0,0,0.0
0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,250000000.0,0,499234.0,0,499234.0,0,50.0,0,0.0,1,0.0,1,0.0,1,0.0,0,0.0,1,0.0,0,19227.0,0,0.0,0,0.0,0,0.0,0,-7728.0,0,-19228.0,0,0.0,1,50000000.0,0,0.0,1,0.0,1,-993492.0,0,0.0,1,-19227.0,0,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
1132604.0,0,4749035.0,0,4424374.0,0,2680889.0,0,0.001,0,60000000.0,0,34620218.0,0,34620218.0,0,34620.0,0,68848401.0,0,0.0,0,429573.0,0,0.0,1,8473029.0,0,5737484.0,0,5676074.0,0,0.0,1,0.0,1,0.0,1,-34748945.0,0,-34954552.0,0,263375.0,0,0.0,1,1965567.0,0,832963.0,0,-349134225.0,0,2546126.0,0,-2735545.0,0,0.0,1,0.0
0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
